rrb	11.888760486198306
lrb	11.468683929806232
place	9.198906131267103
exhibit	7.7640979870373465
seat	7.540448864941605
great	7.522400437089581
would	7.282234254539614
venue	7.154259862288785
time	6.8163893766018315
museum	6.178664712788258
band	6.102946854872338
up	6.020259188416529
good	5.756449499854609
people	5.670593572843035
very	5.540086560794407
think	5.437532804135001
science	5.40361492114859
night	4.94347464358323
which	4.8565845984526295
theater	4.797348967198483
center	4.649980530251722
garden	4.648158420763621
game	4.564400225417401
nice	4.408447373882932
will	4.351368629383794
parking	4.339621024013298
kid	4.315817000647288
feel	4.249167938932765
ticket	4.106878237372799
man	4.09449990190198
cool	3.9611548678357744
walk	3.9395995006924
pretty	3.9180990051931897
concert	3.8980155781248778
art	3.8583422288979383
event	3.8579673988062946
arena	3.8526015538000133
play	3.73083702027047
than	3.6221562498040436
visit	3.597208520406408
thing	3.5490456784318742
drink	3.537453157569997
sun	3.5111944286117898
lot	3.5107736708749755
well	3.493463437670235
star	3.487926247215626
two	3.4442281443542786
want	3.3927055523176533
too	3.3890862793134557
music	3.286235453645456
3	3.2856917847093743
fun	3.2416264309361957
bar	3.2141872035334953
front	3.211976860411343
cactus	3.1583770186263624
stage	3.129772576966931
phoenix	3.089910365303775
find	3.0881083511796534
enjoy	3.0543945109708774
woman	2.988130114093079
floor	2.9322627795361367
take	2.914254630253756
herburger	2.8853900817779268
sound	2.85619470685872
year	2.8460947690832437
area	2.8419077127240806
crowd	2.6688397417518543
love	2.603180372093799
better	2.567103472053928
desert	2.5500238117953473
way	2.547827338092607
sit	2.547703314279408
bit	2.54692551210039
use	2.490437363525189
price	2.4792827534523267
free	2.459430171789886
small	2.4573496894859344
beautiful	2.4485189913642387
bring	2.4338127997301404
bad	2.430735554475004
water	2.410496705831865
adult	2.3659086147981827
volunteer	2.3578793884010034
where	2.315138041569744
though	2.312021264496481
while	2.2715140735952506
best	2.2525138291118556
airway	2.238266378533041
5	2.2317706487832414
planetarium	2.1953304031049057
marquee	2.183667363275179
pay	2.163247867206916
beer	2.157076086015685
row	2.1488550026542543
learn	2.147963513045227
interesting	2.087972043129167
view	2.076260268809969
stand	2.0307370037086914
work	2.0156805722363424
big	1.9958272564477666
day	1.9942305536001597
body	1.9598033971619702
these	1.958488788737904
ballet	1.954325168564633
butterfly	1.9476702168007145
room	1.9333215874076968
try	1.9086273109855416
door	1.9057879826606976
evening	1.8947031385025532
inside	1.8699422653519908
mercury	1.849801589555118
intimate	1.8366066454935563
street	1.829940477296281
close	1.8298574394076728
admission	1.8276696244407535
live	1.8130671271417451
light	1.7982570836030365
staff	1.7719088118519641
interactive	1.7564526285073823
set	1.750364207918032
tooth	1.7402947692301396
definitely	1.7384468045191968
celebrity	1.724020411935228
friend	1.7231091523285789
experience	1.719368636489726
space	1.7036977915226632
modify	1.7019537105653548
spend	1.6809848419205047
arizona	1.676542655198765
high	1.675472864076436
besnard	1.6743318796537419
allow	1.6721814905618975
child	1.6466415296257482
10	1.6431560957504676
tell	1.622476149559299
turn	1.5849389954844908
keep	1.5833474320952479
worth	1.5817259696040193
alcohol	1.5661230301100442
plant	1.5564599077959957
leave	1.5453361646956032
decent	1.5416929479851433
membership	1.539582933735401
review	1.5312577757681836
food	1.5166646601558427
level	1.5105587386876191
open	1.5011708046325571
imax	1.5010381520449172
expect	1.4951977343166005
summer	1.493642443819989
celtic	1.4770774922754202
az	1.4753462887139603
talk	1.4493283759016007
minute	1.4452806360806771
katt	1.4426950408889636
geology	1.4426950408889634
glassceramic	1.4426950408889634
kindergarten	1.4426950408889634
simulation	1.4426950408889634
firstperson	1.4426950408889634
divergent	1.4426950408889634
liquidator	1.4426950408889634
comedydrama	1.4426950408889634
comeandgo	1.4426950408889634
mockingbird	1.4426950408889634
shillelagh	1.4426950408889634
hackle	1.4426950408889634
mining	1.4426950408889634
soutwestern	1.4426950408889634
cleaniest	1.4426950408889634
defunct	1.4426950408889634
ack	1.4426950408889634
fauxtraditional	1.4426950408889634
johnbilly	1.4426950408889634
groupstribes	1.4426950408889634
woolly	1.4426950408889634
ze	1.4426950408889634
wonderwoman	1.4426950408889634
delition	1.4426950408889634
recruiter	1.4426950408889634
sunsclippers	1.4426950408889634
scorchinghot	1.4426950408889634
hangin	1.4426950408889634
wellaware	1.4426950408889634
peen	1.4426950408889634
stallsurinals	1.4426950408889634
britishaffect	1.4426950408889634
meriter	1.4426950408889634
jilted	1.4426950408889634
fenway	1.4426950408889634
outstide	1.4426950408889634
caneing	1.4426950408889634
1large	1.4426950408889634
cavssuns	1.4426950408889634
shoddily	1.4426950408889634
stature	1.4426950408889634
etcthe	1.4426950408889634
reprise	1.4426950408889634
1med	1.4426950408889634
threeyearold	1.4426950408889634
culde	1.4426950408889634
acoustical	1.4426950408889634
totallycowed	1.4426950408889634
shoehorning	1.4426950408889634
exku	1.4426950408889634
semblence	1.4426950408889634
fauxgolden	1.4426950408889634
219	1.4426950408889634
surefire	1.4426950408889634
phonics	1.4426950408889634
fite	1.4426950408889634
pantage	1.4426950408889634
sinbad	1.4426950408889634
jobing	1.4426950408889634
special	1.4421684100696126
call	1.4419544624709295
watch	1.4377039137761785
fan	1.4363217073222516
local	1.4268637247961695
deal	1.4151792296440067
bartender	1.4006999751833897
quality	1.3937650707278604
dbg	1.387638303288098
performance	1.3868853702548032
those	1.3784656569556324
charge	1.3761555702002217
dance	1.3729229618670078
wait	1.369023419928421
egypt	1.3584930875804344
gallery	1.3553320573867527
hot	1.3519624914824349
team	1.3363839196801655
check	1.3354558631778866
firefighting	1.3352328027813363
hand	1.334164656034651
number	1.3299375669186666
attend	1.3299163103462484
half	1.3118613766087075
park	1.3093745053417214
hour	1.3069425168278375
house	1.3069240182582587
concession	1.3028834457097553
4	1.2786504477977267
auditorium	1.275715955615204
buy	1.2713458355530203
15	1.2695771234828994
early	1.259862408263745
enter	1.2558841707083095
type	1.240320416740656
equipment	1.239009663771424
girl	1.2385394513619135
chihuly	1.2384084093656873
guess	1.2317538656131062
middle	1.231097496744933
club	1.2298650258239165
extra	1.223962395086509
2	1.2236404208163845
stall	1.221335538431789
herberger	1.216286406541323
production	1.2141712181659348
tour	1.2111490042907234
toward	1.2102717110789964
point	1.2060111786757506
yeah	1.2052434410113078
rsb	1.1973100667475793
bathroom	1.1961688442048966
hear	1.1929589243137801
whole	1.1893367288442374
hold	1.1817551078898156
city	1.1770316057417471
family	1.1718575827338327
through	1.1667354146674678
town	1.164614447403984
offer	1.1527309386203706
sell	1.1486648279244596
culture	1.1470598588235692
cost	1.1452925537076935
weather	1.1384149640686934
restroom	1.1361409598004168
easy	1.1345413470132875
start	1.130593376725429
theatre	1.120116374932724
throughout	1.1173076360089913
mummy	1.1162212531024944
cyhsy	1.1162212531024944
native	1.1126000278670407
person	1.1098882942896982
hockey	1.1015768873329084
yet	1.0971189133795833
money	1.0925672386746237
course	1.0894211198520047
kinda	1.0868472606505386
add	1.0831066867622503
dollar	1.0824270173882724
asc	1.0820212806667227
mineral	1.0820212806667227
loud	1.0818861934146402
beat	1.081796302437642
stadium	1.0731557810660062
three	1.0725552203543938
statue	1.0700156537139176
main	1.0603243621320213
basketball	1.0563059281816927
performer	1.051836569621557
large	1.0515592420944442
cover	1.050245336744875
audience	1.0499406507318898
seating	1.0484294101677927
overprice	1.0467902363310517
human	1.04533388082149
usually	1.043568732082604
understand	1.0432840681803968
system	1.0407013229046214
guy	1.0396891804317434
fountain	1.0394097153067954
friendly	1.0390577352501138
